Ground truth | result
26 | 26.4238326413889
27 | 25.108274537506816
23 | 24.700506874216444
73 | 6.776746155936678
20 | 28.122934141921178
25 | 21.465587340339766
35 | 36.155486495678616
1 | 2.4885785826380475
5 | 46.2385437756202
1 | 2.1722352951883197
30 | 28.91391862954879
44 | 39.39971443928192
27 | 28.8065070115843
34 | 34.54791271163697
1 | 1.3096943102639442
50 | 49.766886821174026
2 | 2.15197187641698
53 | 48.40647596970201
52 | 46.030992613741546
28 | 29.48358928298127
55 | 42.739146852689366
32 | 32.64349528326704
43 | 38.65499513025317
36 | 31.535835068659466
25 | 23.67583887794615
6 | 8.292977724040838
36 | 32.57392989643438
24 | 25.330544194151898
2 | 2.1057078497399786
44 | 51.60745129881201
16 | 19.248011158045585
63 | 51.133339954489884
2 | 21.334793037065538
36 | 37.196593262796114
64 | 55.95556151422906
25 | 23.88895573921816
33 | 33.4701263868468
19 | 18.8932442417409
28 | 27.43261466097385
46 | 44.030202233922864
2 | 2.6529362615057366
1 | 1.4045668432259717
38 | 40.57810913548877
43 | 50.07902636531722
6 | 7.144217235700152
1 | 1.8517398071143436
62 | 49.45909668363208
33 | 39.74325517553075
60 | 36.120715968039804
35 | 30.751061323127942
22 | 23.626339589334364
28 | 37.11545059176592
51 | 45.762798837178806
27 | 31.6876352785294
31 | 23.781764146128154
27 | 26.253498225659754
26 | 26.69776990009487
20 | 25.00995847648369
38 | 34.4844239810717
45 | 22.412982754763107
38 | 37.23522147771837
56 | 54.30770436656742
7 | 7.0607391092989
27 | 26.04812182236992
70 | 66.84330049531673
16 | 13.11146956391326
56 | 41.06580875517784
24 | 20.71430602309124
55 | 58.32133165794692
28 | 19.077106608040715
26 | 33.68121861093209
39 | 40.463550093704015
26 | 28.05885234442394
41 | 36.213905767858705
23 | 27.48092157214318
10 | 11.958300994068068
19 | 19.679018941596087
10 | 5.364027087727261
15 | 29.055001170876494
38 | 39.82947445419637
21 | 18.810172016869153
27 | 37.09888096826444
22 | 28.56255642158885
8 | 12.297610348740363
25 | 24.991926675774152
66 | 57.27054481806519
24 | 24.582998450045125
33 | 32.80098359080908
1 | 1.3529844610657658
24 | 10.131091221894621
48 | 45.244487751511365
22 | 30.53330987691288
33 | 39.90819869236657
53 | 52.23473930600294
25 | 27.459255809135982
1 | 1.3458847595841918
28 | 31.477025160469594
38 | 37.35943218603944
27 | 29.28169942943279
24 | 33.930313799428404
61 | 61.802735625150774
35 | 34.809081778054555
23 | 23.373012546311884
20 | 24.338009987140595
21 | 21.1513410527362
5 | 24.35635184275816
26 | 26.356247279307752
63 | 61.005250833848685
22 | 37.16366496043884
5 | 5.631362197891353
18 | 22.83995863215719
7 | 5.455619344699416
23 | 26.559946514803286
29 | 21.967216241672077
30 | 25.647120509736823
22 | 29.15414480309164
15 | 14.752863104719491
30 | 37.69915941640943
25 | 26.855031030230975
32 | 36.734796359411675
45 | 35.339172038158324
59 | 51.51892472708755
26 | 25.654604212458764
22 | 18.524447325787648
84 | 73.528329873031
43 | 45.157070458316184
1 | 2.1174639059546045
30 | 28.93808998756475
17 | 23.24343422963765
20 | 25.122107197037337
44 | 47.60897855009898
21 | 20.973843137222833
35 | 37.40114984648524
48 | 41.795789401009074
80 | 71.2912498276055
33 | 29.969870375346318
24 | 30.180117385081445
23 | 21.672280132900852
22 | 29.727114182638502
48 | 45.778983846773926
31 | 26.59817745650336
15 | 14.362385744075443
19 | 17.203960388070016
37 | 37.565232502057114
15 | 60.16337030055729
21 | 13.844502632597031
57 | 50.84622561061474
20 | 21.118953248207667
23 | 26.470992914189765
30 | 32.81688596830671
37 | 34.542664090933386
31 | 45.05659166126395
50 | 35.556235271339574
33 | 40.38234249755717
34 | 29.17026970343977
26 | 20.54368978075631
19 | 18.60564951113456
38 | 42.37362385227749
15 | 17.10462215998031
30 | 33.877124170838556
35 | 39.11591352019968
46 | 36.51890029824108
6 | 2.8393315507755412
59 | 56.79501840773033
31 | 30.92547411677857
74 | 66.37856016140245
61 | 57.71501852531045
17 | 24.765355699486463
28 | 29.148669960244206
33 | 36.18664747074513
15 | 15.724751166733846
51 | 48.075130144614874
4 | 3.853295946027714
39 | 34.58996625578959
53 | 52.323165663431745
6 | 6.582151011787907
2 | 3.348808846131547
6 | 5.898706958310849
45 | 28.30034294927009
34 | 29.436917863753933
30 | 38.10748820045971
28 | 29.000788244515192
19 | 19.587873761923692
1 | 1.3306288108942406
24 | 24.415284508927925
24 | 26.04147608264816
5 | 6.245896075166197
2 | 2.845588391301165
33 | 34.787895821816306
41 | 33.07125902400551
20 | 23.879751040552947
23 | 17.18945985635616
41 | 42.27398543909021
30 | 30.89495384341666
24 | 29.443844465205206
30 | 35.94962463050979
23 | 33.7054139008867
47 | 28.664287600751777
30 | 30.667135973190852
11 | 35.605526561297665
32 | 23.942059421110343
38 | 32.674860461688695
23 | 25.90788173006638
53 | 54.8746751119408
28 | 29.538325083123254
38 | 34.72829431826585
42 | 38.698989210283116
58 | 44.00387867487882
53 | 53.30665589025989
30 | 32.16268083519448
31 | 29.300494513963404
34 | 28.111899614637366
38 | 38.59447746266537
48 | 45.0385535125987
28 | 31.799459103633353
5 | 5.1261202461290445
5 | 5.382333415925167
46 | 44.492499619940375
19 | 20.44976138869408
51 | 43.829251991115896
20 | 19.98886157742541
28 | 23.232011226475834
41 | 38.15554182934375
21 | 9.10013671266399
22 | 26.049709467574417
17 | 19.967015131166118
1 | 1.6549584345841328
46 | 50.11313029057202
7 | 14.126515948384604
31 | 33.41107068744742
42 | 40.58663673963292
19 | 20.31990927690744
15 | 14.983789709750454
24 | 32.86950398613874
27 | 36.780168739463534
24 | 24.821274129599715
28 | 26.63450177148809
29 | 24.893757231790346
15 | 2.128366096129408
21 | 24.417219445461
69 | 60.561535447813
51 | 51.9356906674671
8 | 9.82226866001514
26 | 31.981240571540923
36 | 46.29259335491232
46 | 31.409276706846924
39 | 42.88094504097057
23 | 22.43553301154246
10 | 29.20247266950173
21 | 22.121105146493107
30 | 34.42396242777912
20 | 23.143513383597224
27 | 28.92072331676031
14 | 16.974498595408598
20 | 19.64064500393272
2 | 2.56598251685435
47 | 37.48724694106431
20 | 22.157850296159666
22 | 26.97251921980046
25 | 28.117715274867123
50 | 51.79671829195761
1 | 1.7961084204890012
27 | 27.666680568375423
29 | 24.17391606743331
19 | 19.00888966314762
12 | 9.083853199039226
7 | 7.30537728774965
18 | 15.46777487547833
56 | 49.93923431320546
49 | 48.795219907030344
32 | 34.53781613612
29 | 34.1069043188067
49 | 48.10263769979992
18 | 20.729597099866623
36 | 33.3554727490505
26 | 23.745434637474233
23 | 25.007879734887652
23 | 20.55655223464379
21 | 22.32152885402229
31 | 36.46736121389415
30 | 30.057112559394056
53 | 50.04802031184772
2 | 1.2712689248315079
58 | 58.56912639812077
32 | 30.805463248625074
54 | 51.154649485044445
39 | 20.481801979891316
28 | 33.59676984579767
47 | 30.162453285142433
20 | 18.300751270305888
17 | 17.204112840969877
28 | 27.155419935312324
55 | 57.347268887270374
22 | 26.871794858385556
14 | 17.911549912923455
19 | 20.48547523695055
28 | 19.703056641987587
24 | 26.460150649386264
51 | 43.04744269030678
34 | 33.67769952781484
32 | 30.151428102137743
32 | 46.4277785970927
32 | 34.529599902437326
4 | 10.078477086476155
24 | 23.5498428513593
18 | 18.869178422810286
22 | 22.87380012639923
28 | 27.661861310960077
39 | 40.38004558183587
64 | 51.39297154444861
43 | 43.310240715636496
26 | 29.070514962865673
5 | 5.817924666478118
28 | 32.99258434005583
18 | 25.4905090507782
20 | 24.09641961655207
11 | 18.62349124271302
