Ground truth | result
26 | 25.290857957152184
27 | 27.33243599026173
23 | 23.087128198574646
73 | 10.220134320261423
20 | 28.13819036912173
25 | 24.648449206608348
35 | 33.8552314863482
1 | 3.4781762671591423
5 | 18.037140947853914
1 | 4.536917971505318
30 | 44.403620386641705
44 | 42.29407001286745
27 | 26.638742398601607
34 | 33.62236448941985
1 | 2.864516498906596
50 | 52.174409879837185
2 | 4.561002413320239
53 | 46.11908964483882
52 | 37.19009086683218
28 | 28.475130847888067
55 | 45.26595594215905
32 | 34.22920250284369
43 | 39.98837545426795
36 | 34.99592868235777
25 | 23.84132596825657
6 | 9.552621025111875
36 | 30.319415200530784
24 | 23.25943481027207
2 | 4.591263174399501
44 | 50.95407613704447
16 | 24.30400449220906
63 | 46.8406436649384
2 | 43.098053841269575
36 | 40.946216673983145
64 | 55.48444663113332
25 | 26.516949692901107
33 | 34.716090738831554
19 | 17.219148994641728
28 | 27.76498926250497
46 | 44.645511501978035
2 | 6.476137335266685
1 | 2.4897189971015905
38 | 39.41370220153476
43 | 48.557845948671456
6 | 7.437883947524824
1 | 2.56727411625252
62 | 53.99922594128293
33 | 36.68562106916215
60 | 32.14673814893467
35 | 29.961334293155232
22 | 25.12671298222267
28 | 31.48694170633098
51 | 40.969613166947966
27 | 34.64394647095469
31 | 25.03449170780368
27 | 26.552749000460608
26 | 28.542482213219046
20 | 24.754903619090328
38 | 34.012796576920664
45 | 22.707316012354568
38 | 32.660201614009566
56 | 54.010595157626085
7 | 8.735859815060394
27 | 24.275442259633564
70 | 65.6042521300842
16 | 15.809447439620271
56 | 45.33463530517474
24 | 22.238763895195007
55 | 62.64101289995597
28 | 21.213274600959267
26 | 34.79953987976478
39 | 42.05654814046284
26 | 27.054683332127752
41 | 42.30730965395924
23 | 24.48837193250074
10 | 16.01159614957578
19 | 23.143719539875747
10 | 7.296560302740545
15 | 24.283449607726652
38 | 36.3444794222014
21 | 18.980207413449534
27 | 32.8127883313864
22 | 26.945121373661095
8 | 29.28049464567448
25 | 25.657773914572317
66 | 52.146565925271716
24 | 24.980359529610723
33 | 34.00516332330881
1 | 3.262787379542715
24 | 28.709798666270217
48 | 43.726310848927824
22 | 33.50057942443527
33 | 39.149114719679346
53 | 51.98791775428981
25 | 30.63097443737206
1 | 2.338423548171704
28 | 30.856534733073204
38 | 35.918129532481544
27 | 30.511182790229213
24 | 34.15910617640475
61 | 57.20146494184155
35 | 35.03498512376973
23 | 24.28148277211585
20 | 24.401374295004643
21 | 24.571377895394107
5 | 24.26504580953042
26 | 24.290429749409668
63 | 62.0429075347929
22 | 44.96938881315873
5 | 6.519844237249345
18 | 25.324369356792886
7 | 6.9449577534687705
23 | 27.875911598821403
29 | 24.72035205902648
30 | 27.94444335901062
22 | 28.863371199273388
15 | 15.726437602119404
30 | 35.45327645924408
25 | 30.062401886301814
32 | 40.768302409531316
45 | 38.28449376139906
59 | 52.14074977689597
26 | 24.907874546333915
22 | 18.321018372560502
84 | 73.47108714535716
43 | 43.600591700844234
1 | 2.7056325914891204
30 | 26.217513801675523
17 | 26.480420091349515
20 | 24.67031061736634
44 | 45.87069327828067
21 | 21.500580125881243
35 | 36.10423913427803
48 | 43.41443831435754
80 | 69.72554293042049
33 | 29.50720598534099
24 | 28.833766720534186
23 | 24.786962561687687
22 | 26.825602040538797
48 | 48.0052632750303
31 | 26.935832691640826
15 | 15.639751994473045
19 | 18.807602897984907
37 | 38.32500463514589
15 | 29.0161221192393
21 | 23.957341327768518
