Ground truth | result
26 | 31.844399843073916
27 | 24.691562005493324
23 | 28.52647584414808
73 | 12.791128718818072
20 | 31.52608589269221
25 | 26.58599813404726
35 | 36.59560011798749
1 | 9.725532953743823
5 | 27.310752085992135
1 | 6.467612522770651
30 | 32.41968138725497
44 | 41.31938196637202
27 | 29.32387705508154
34 | 35.69755569798872
1 | 5.652651711803628
50 | 49.488332844222896
2 | 6.877747911144979
53 | 48.47574235161301
52 | 41.853458594938274
28 | 30.239419905876275
55 | 46.503587629122194
32 | 33.59322274575243
43 | 42.017175866116304
36 | 37.528148381388746
25 | 25.575387228745967
6 | 11.008065519796219
36 | 36.08281095849816
24 | 25.218808996956795
2 | 7.347348423616495
44 | 51.94714050090988
16 | 22.39769654884003
63 | 57.391953482991084
2 | 21.644031626492506
36 | 39.01344339706702
64 | 51.79560449894052
25 | 26.58294451693655
33 | 35.803251879813615
19 | 22.50670580228325
28 | 30.31207906320924
46 | 44.428393823851366
2 | 8.88066085218452
1 | 5.621072236390319
38 | 40.418125709402375
43 | 48.87399548757821
6 | 11.061412582930643
1 | 7.601832265674602
62 | 51.227012291550636
33 | 39.72625096159754
60 | 40.230020281276666
35 | 30.440008791163564
22 | 26.293614262947813
28 | 31.86283524078317
51 | 43.060549594054464
27 | 33.09703437535791
31 | 26.31224674929399
27 | 29.9527782870573
26 | 29.408581777417567
20 | 25.92484225158114
38 | 34.25200809480157
45 | 22.937739161134232
38 | 32.48986046214122
56 | 55.268271382607054
7 | 11.348346458107699
27 | 28.0127332341508
70 | 63.64728223631391
16 | 17.787511122063734
56 | 36.29113647452323
24 | 24.309429688335513
55 | 64.64579653801047
28 | 24.88628764456371
26 | 39.17502721759956
39 | 43.25482131639728
26 | 29.36773883079877
41 | 36.590889345272444
23 | 28.713051598868333
10 | 15.650492756103631
19 | 23.54464945520158
10 | 10.07702394539956
15 | 28.57851219730219
38 | 34.97761030955007
21 | 22.57576769188745
27 | 32.951410842943005
22 | 29.718893983750604
8 | 31.485139849130064
25 | 26.637526176346
66 | 54.46964481333271
24 | 25.1837941177655
33 | 35.15415681083687
1 | 6.865490530850366
24 | 18.982373732491396
48 | 45.16620067314943
22 | 29.194277859060094
33 | 42.596879491524305
53 | 52.7957709338807
25 | 31.650684151565656
1 | 6.296880562746082
28 | 32.89333933888702
38 | 40.90299820504151
27 | 33.58805660245707
24 | 33.71199679677375
61 | 60.45878092214116
35 | 36.08930323109962
23 | 25.484373121580575
20 | 27.34214002196677
21 | 28.160041448369157
5 | 30.813447457156144
26 | 24.939021620259155
63 | 59.81903477261949
22 | 41.816479825240094
5 | 10.828743331716396
18 | 25.157995961024426
7 | 10.856546088587493
23 | 29.310241173458053
29 | 22.45824861805886
30 | 30.071896806301083
22 | 29.391432034550235
15 | 19.728721454157494
30 | 35.578203720913734
25 | 29.575114873587154
32 | 37.431374964129645
45 | 36.789065597753506
59 | 51.9982473537093
26 | 29.54079807404196
22 | 20.66569915355649
84 | 73.53489516649279
43 | 46.34449810977094
1 | 6.341250410536304
30 | 30.950508460169658
17 | 26.29625497024972
20 | 26.224147179804277
44 | 41.565522652468644
21 | 23.243804365192773
35 | 37.814800933236256
48 | 49.78924013307551
80 | 73.53407546158996
33 | 33.93887173925759
24 | 30.663226096366998
23 | 22.933455081132706
22 | 29.8131766836741
48 | 47.65596463723341
31 | 28.922768431628356
15 | 17.11825399484951
19 | 22.276760358246975
37 | 40.3432907294482
15 | 52.72155359061435
21 | 18.678964229708072
57 | 50.53677012823755
20 | 21.53030310405302
23 | 26.37972260604147
30 | 34.904909591481555
37 | 33.763947550498415
31 | 48.32499699835898
50 | 31.036173589294776
33 | 41.63299008656759
34 | 29.944071093632374
26 | 24.63232982403133
19 | 24.67012210638495
38 | 42.60373055859236
15 | 21.660630478232633
30 | 31.494838147656992
35 | 41.109145165479276
46 | 40.182925417029765
6 | 7.183588468004018
59 | 57.34102110026288
31 | 32.508211304142606
74 | 62.38221036363393
61 | 62.20797133049928
17 | 23.198031696956605
28 | 29.423979795887135
33 | 39.95159608125687
15 | 18.103733505588025
51 | 45.974225223471876
4 | 8.977263020875398
39 | 37.30480443889974
53 | 53.229605855594855
6 | 11.389395785867237
2 | 4.769077517936239
6 | 9.855891193961725
45 | 29.257249549613334
34 | 33.52124836231815
30 | 38.190375358681194
