Ground truth | result
26 | 29.68822369211849
27 | 24.164475012633194
23 | 23.18318397142427
73 | 10.786944512526613
20 | 32.55275991355552
25 | 27.397176532118035
35 | 40.22681332617239
1 | 1.587678411477607
5 | 13.420617115591085
1 | 3.8944864760878914
30 | 43.85874955906138
44 | 34.26636555845933
27 | 25.09900862057514
34 | 33.91173061694762
1 | 1.5916580385902872
50 | 52.89887410370834
2 | 1.9790013707985221
53 | 40.582887688268784
52 | 48.21348578693346
28 | 27.25884688233351
55 | 47.66439139617006
32 | 28.048296437890247
43 | 42.66646442235291
36 | 35.03356878930823
25 | 22.800413134729606
6 | 7.227293772260552
36 | 40.81253725309281
24 | 23.874698942624217
2 | 2.4584184495032626
44 | 52.32821950989728
16 | 17.63196966254509
63 | 49.9389650742778
2 | 30.64899786571641
36 | 37.971128892828695
64 | 51.41016286958563
25 | 24.658087821868683
33 | 29.510322193863242
19 | 18.393332243483577
28 | 28.593850549671135
46 | 46.44461546522393
2 | 3.0849999632069345
1 | 1.644760276760856
38 | 38.49942182140611
43 | 45.492370052625084
6 | 6.361044158825844
1 | 1.6789761093231732
62 | 50.13692926161548
33 | 35.27808939425579
60 | 27.332618481405348
35 | 28.901430152669075
22 | 21.70498437295503
28 | 29.735456955349434
51 | 48.55019009890276
27 | 32.26842693105307
31 | 26.45641181734606
27 | 26.498844084829337
26 | 28.722036130016775
20 | 23.77045378242147
38 | 36.48356586200017
45 | 23.48302220723781
38 | 33.853465381166856
56 | 53.286294801334634
7 | 7.4423724550343735
27 | 27.729288885753313
70 | 64.32457671061206
16 | 15.754221147277889
56 | 30.862908844350017
24 | 23.33157416759059
55 | 70.57685339811042
28 | 18.707683373541503
26 | 33.05519544676589
39 | 38.843267950895495
26 | 24.963764324319378
41 | 43.59009371205872
23 | 26.869060651119142
10 | 12.562917789487283
19 | 20.549208739157635
10 | 5.332721325517703
15 | 24.919016249545656
38 | 41.34125880386785
21 | 21.786186640279546
27 | 28.891104295002723
22 | 23.395350470332755
8 | 24.135367781753647
25 | 22.46102758829128
66 | 46.26861333721831
24 | 27.304618295387215
33 | 36.380427261698465
1 | 1.4383757800681216
24 | 31.669813178312097
48 | 46.2145064815694
22 | 26.07220521289402
33 | 31.8886053223722
53 | 52.157490821904126
25 | 22.346308356631717
1 | 1.0085692509142568
28 | 32.78300161094077
38 | 38.381418101250226
27 | 25.253824986339872
24 | 23.21672976041476
61 | 65.10810468997352
35 | 32.44796517128346
23 | 22.301306087836394
20 | 22.175313148887994
21 | 24.630585747222895
5 | 24.35451062655052
26 | 26.74560298125328
63 | 61.1011768150956
22 | 40.018669351743256
5 | 6.560388261054726
18 | 24.142751779278186
7 | 6.086615334189
23 | 29.71537506338264
29 | 25.362990459440663
30 | 26.360322737442083
22 | 28.750032426488517
15 | 14.572648571233701
30 | 32.32968318189373
25 | 24.86295367155081
32 | 35.52318990963464
45 | 31.246597632835066
59 | 48.81627712937505
26 | 22.447067977702424
22 | 16.779199529924085
84 | 75.82544525328194
43 | 41.72477791965707
1 | 1.783176244652605
30 | 28.868718342264245
17 | 23.57963731408287
20 | 25.300238512486597
44 | 29.87066991865504
21 | 21.378646198105628
35 | 36.600118244566694
48 | 45.40366119651151
80 | 74.52831757871081
33 | 30.93656301324043
24 | 28.323108826084784
23 | 20.63627408690038
22 | 31.320013113111223
48 | 45.876430345694565
